id,prediction
3053,0.00591812
3054,0.003376858
3055,0.05982958
3056,0.03603717
3057,0.0044927225
3058,0.022216719
3059,0.018639164
3060,0.06161676
3061,0.030186787
3062,0.0710729
3063,0.034536216
3064,0.0042269225
3065,0.0151459845
3066,0.103920035
3067,0.00289827
3068,0.018980922
3069,0.0025806697
3070,0.14162786
3071,0.016908625
3072,0.07532388
3073,0.081644624
3074,0.026660698
3075,0.025266254
3076,0.09306875
3077,0.04292943
3078,0.0077012097
3079,0.06313491
3080,0.017361732
3081,0.024332019
3082,0.05553586
3083,0.159383
3084,0.020676767
3085,0.00294841
3086,0.017129969
3087,0.027920472
3088,0.23278844
3089,0.03530979
3090,0.029753698
3091,0.12787074
3092,0.064632125
3093,0.008607822
3094,0.010908109
3095,0.001563031
3096,0.0017763491
3097,0.0370765
3098,0.008107516
3099,0.07185287
3100,0.011711269
3101,0.012175607
3102,0.15581144
3103,0.08164842
3104,0.019296542
3105,0.023164744
3106,0.6866647
3107,0.028953282
3108,0.16789664
3109,0.0018642863
3110,0.11565453
3111,0.0033594714
3112,0.0036812571
3113,0.013408743
3114,0.09178464
3115,0.004310722
3116,0.08286059
3117,0.036335576
3118,0.07150349
3119,0.0022382447
3120,0.010662039
3121,0.023916509
3122,0.014658136
3123,0.054711662
3124,0.33838573
3125,0.009952635
3126,0.02778766
3127,0.081832305
3128,0.003606263
3129,0.07897816
3130,0.045032065
3131,0.023005202
3132,0.0024605107
3133,0.091220394
3134,0.001680388
3135,0.017287033
3136,0.02371076
3137,0.029625678
3138,0.004374313
3139,0.019681262
3140,0.015200943
3141,0.026526626
3142,0.105000235
3143,0.0055368682
3144,0.07367829
3145,0.048615657
3146,0.08869549
3147,0.06800821
3148,0.03899643
3149,0.00481912
3150,0.022365157
3151,0.066366486
3152,0.0015294885
3153,0.9251663
3154,0.036398742
3155,0.057466358
3156,0.5440256
3157,0.06809709
3158,0.10879985
3159,0.06134806
3160,0.0014158943
3161,0.0031750468
3162,0.038727745
3163,0.005990904
3164,0.041281793
3165,0.01849784
3166,0.002418185
3167,0.011793171
3168,0.0028589077
3169,0.0033575755
3170,0.004502223
3171,0.0021127216
3172,0.12061633
3173,0.028315032
3174,0.0032410335
3175,0.0015737833
3176,0.026859323
3177,0.041926406
3178,0.0019648345
3179,0.023794856
3180,0.0019677961
3181,0.034926143
3182,0.25669783
3183,0.04014412
3184,0.43811816
3185,0.17701405
3186,0.04605563
3187,0.053330004
3188,0.0012877396
3189,0.13651006
3190,0.8246139
3191,0.019873695
3192,0.04859528
3193,0.033860676
3194,0.010392163
3195,0.033793375
3196,0.024585743
3197,0.012868533
3198,0.02697513
3199,0.013590106
3200,0.46020785
3201,0.0020220303
3202,0.10658048
3203,0.010064599
3204,0.040841635
3205,0.03622152
3206,0.105627954
3207,0.015460505
3208,0.071729586
3209,0.08392341
3210,0.06524637
3211,0.011969611
3212,0.18868531
3213,0.08697566
3214,0.008950491
3215,0.08315947
3216,0.0025642677
3217,0.0799413
3218,0.018632872
3219,0.06390679
3220,0.038806383
3221,0.014047509
3222,0.010768524
3223,0.17825678
3224,0.02395588
3225,0.37614357
3226,0.10361084
3227,0.023797564
3228,0.1184901
3229,0.04950991
3230,0.025199197
3231,0.021503536
3232,0.10094724
3233,0.029585648
3234,0.026667744
3235,0.045717116
3236,0.0069340724
3237,0.14997317
3238,0.070297554
3239,0.059990782
3240,0.021689966
3241,0.065995164
3242,0.22087333
3243,0.014324422
3244,0.0018405496
3245,0.04194407
3246,0.124398515
3247,0.044074625
3248,0.0026190819
3249,0.10054385
3250,0.0039482038
3251,0.055717267
3252,0.026200011
3253,0.054858334
3254,0.0018148774
3255,0.034851868
3256,0.072515085
3257,0.0052725086
3258,0.0007835344
3259,0.18726072
3260,0.0034316906
3261,0.050539184
3262,0.009133509
3263,0.0020501981
3264,0.75788707
3265,0.055619143
3266,0.148757
3267,0.017497068
3268,0.014004278
3269,0.016295277
3270,0.0148633765
3271,0.0019696897
3272,0.019751646
3273,0.10038546
3274,0.088549025
3275,0.023299046
3276,0.047113914
3277,0.93203217
3278,0.010128705
3279,0.015559672
3280,0.0016084273
3281,0.07908313
3282,0.0046052337
3283,0.16835003
3284,0.071894385
3285,0.0104522
3286,0.012782965
3287,0.0013949589
3288,0.044482164
3289,0.05842606
3290,0.07028827
3291,0.022962704
3292,0.04799805
3293,0.27477044
3294,0.0019524067
3295,0.0076261777
3296,0.01558841
3297,0.011672176
3298,0.0013983579
3299,0.0063039795
3300,0.028299162
3301,0.017146958
3302,0.013169812
3303,0.055601057
3304,0.0719172
3305,0.26316747
3306,0.09333847
3307,0.01947523
3308,0.042518437
3309,0.0041204724
3310,0.0021146687
3311,0.12245585
3312,0.012785324
3313,0.027868317
3314,0.013000039
3315,0.0067647863
3316,0.030224005
3317,0.23868504
3318,0.6706931
3319,0.002068716
3320,0.011899756
3321,0.007958919
3322,0.0041851383
3323,0.046947796
3324,0.03208152
3325,0.01973395
3326,0.31767437
3327,0.015103417
3328,0.10111924
3329,0.04641578
3330,0.0016233155
3331,0.031292927
3332,0.033665907
3333,0.004449476
3334,0.22014007
3335,0.0028016954
3336,0.0014380114
3337,0.064514495
3338,0.10403869
3339,0.0021313375
3340,0.031848248
3341,0.046037085
3342,0.08490245
3343,0.030439522
3344,0.06974832
3345,0.0098339645
3346,0.015728066
3347,0.0022071272
3348,0.18658884
3349,0.004349061
3350,0.03431913
3351,0.08541292
3352,0.13327536
3353,0.0020321277
3354,0.13192354
3355,0.041964155
3356,0.026230097
3357,0.0051180613
3358,0.0025262404
3359,0.0019003665
3360,0.016754827
3361,0.039910648
3362,0.009764866
3363,0.026304804
3364,0.009715209
3365,0.0016818382
3366,0.0019336664
3367,0.045061227
3368,0.003913539
3369,0.22183126
3370,0.023987938
3371,0.026620714
3372,0.005944432
3373,0.0025121947
3374,0.71793276
3375,0.05911976
3376,0.30147108
3377,0.02524018
3378,0.024364868
3379,0.0017554524
3380,0.113307506
3381,0.05449809
3382,0.024975512
3383,0.036873538
3384,0.0034105578
3385,0.3041644
3386,0.3363972
3387,0.004016118
3388,0.015187266
3389,0.011644804
3390,0.53638047
3391,0.0037494367
3392,0.0063330135
3393,0.26857084
3394,0.025586177
3395,0.033000704
3396,0.027972786
3397,0.0400054
3398,0.027897341
3399,0.012841376
3400,0.0806251
3401,0.04109291
3402,0.004053955
3403,0.011972707
3404,0.11499128
3405,0.010512402
3406,0.0014827937
3407,0.018066151
3408,0.0035473073
3409,0.8730328
3410,0.0013203085
3411,0.0054049385
3412,0.50835097
3413,0.064297505
3414,0.0037771913
3415,0.0071670595
3416,0.12914824
3417,0.7842242
3418,0.14005254
3419,0.22761898
3420,0.0018129393
3421,0.005626337
3422,0.14638172
3423,0.061176814
3424,0.051548257
3425,0.067492634
3426,0.05008299
3427,0.093810774
3428,0.012781972
3429,0.2735699
3430,0.10121695
3431,0.002364074
3432,0.033688735
3433,0.015320304
3434,0.0022881897
3435,0.3538194
3436,0.08835593
3437,0.022945594
3438,0.08567545
3439,0.0036560146
3440,0.0018132956
3441,0.0015905336
3442,0.008647909
3443,0.020372864
3444,0.002532207
3445,0.010867336
3446,0.013710386
3447,0.009655259
3448,0.15644562
3449,0.091607116
3450,0.19144207
3451,0.011279504
3452,0.0014640271
3453,0.11371228
3454,0.020286571
3455,0.0018056941
3456,0.07839766
3457,0.0063554235
3458,0.07439298
3459,0.022312164
3460,0.018161032
3461,0.013398074
3462,0.011286206
3463,0.6876908
3464,0.3372696
3465,0.2930523
3466,0.009642355
3467,0.06182331
3468,0.24057998
3469,0.005450288
3470,0.11543293
3471,0.007390827
3472,0.123661466
3473,0.1663471
3474,0.014128962
3475,0.030688444
3476,0.7579583
3477,0.0048844204
3478,0.03626645
3479,0.07658265
3480,0.0645177
3481,0.018025478
3482,0.17953567
3483,0.008659065
3484,0.037538104
3485,0.002333317
3486,0.048973225
3487,0.024501953
3488,0.93266934
3489,0.025916295
3490,0.105185
3491,0.11183663
3492,0.029707089
3493,0.0034780784
3494,0.0015777181
3495,0.057430435
3496,0.0018150504
3497,0.04638258
3498,0.019394103
3499,0.035469614
3500,0.17068227
3501,0.026413636
3502,0.011756162
3503,0.021747855
3504,0.0804936
3505,0.014610088
3506,0.07062376
3507,0.009962234
3508,0.015770234
3509,0.034682155
3510,0.108272366
3511,0.32769793
3512,0.0037831024
3513,0.09533565
3514,0.17442998
3515,0.004139559
3516,0.0019316641
3517,0.0136590265
3518,0.045323964
3519,0.08147335
3520,0.015792638
3521,0.028725598
3522,0.07587446
3523,0.0031747299
3524,0.6256775
3525,0.0019045378
3526,0.01949394
3527,0.08800944
3528,0.3467815
3529,0.08641026
3530,0.04148593
3531,0.0042620357
3532,0.02803684
3533,0.24998513
3534,0.120780475
3535,0.1600791
3536,0.06199588
3537,0.05174308
3538,0.03170094
3539,0.013779538
3540,0.006400949
3541,0.019517096
3542,0.4669647
3543,0.003924978
3544,0.054000005
3545,0.19473876
3546,0.041184437
3547,0.08340559
3548,0.0049101566
3549,0.0039478247
3550,0.26942915
3551,0.010175165
3552,0.051072184
3553,0.03418227
3554,0.018169746
3555,0.09683629
3556,0.035880063
3557,0.022757571
3558,0.056015715
3559,0.066766925
3560,0.026202511
3561,0.011004199
3562,0.022015693
3563,0.065643385
3564,0.10476409
3565,0.0071653733
3566,0.0368841
3567,0.035325296
3568,0.07110409
3569,0.12295753
3570,0.027120052
3571,0.007189794
3572,0.03611515
3573,0.01824125
3574,0.38438302
3575,0.00830271
3576,0.051208403
3577,0.0055436515
3578,0.00678369
3579,0.1498664
3580,0.06274228
3581,0.0249364
3582,0.51718426
3583,0.104180574
3584,0.0040060994
3585,0.00448131
3586,0.05874977
3587,0.04137059
3588,0.0070513417
3589,0.0214147
3590,0.0030559248
3591,0.00166803
3592,0.05100579
3593,0.06336684
3594,0.0015163341
3595,0.039202847
3596,0.020485932
3597,0.07935345
3598,0.09082987
3599,0.13447021
3600,0.0028298923
3601,0.017829197
3602,0.14745489
3603,0.010345621
3604,0.38377246
3605,0.024701463
3606,0.120023146
3607,0.20099641
3608,0.0025950961
3609,0.070504755
3610,0.016245324
3611,0.052429922
3612,0.03745003
3613,0.0033480676
3614,0.056764543
3615,0.0029289243
3616,0.021666195
3617,0.71023273
3618,0.009800729
3619,0.18744831
3620,0.002472601
3621,0.113732435
3622,0.011434547
3623,0.018685728
3624,0.029445376
3625,0.501937
3626,0.91206574
3627,0.07134297
3628,0.014559621
3629,0.7453806
3630,0.00894409
3631,0.0063762646
3632,0.15330538
3633,0.04511637
3634,0.077506594
3635,0.300218
3636,0.04567303
3637,0.029363586
3638,0.02760493
3639,0.0020226182
3640,0.013874024
3641,0.050597034
3642,0.0034445913
3643,0.0036820688
3644,0.0055239154
3645,0.0034391023
3646,0.010828986
3647,0.03781281
3648,0.01791997
3649,0.1349139
3650,0.07866317
3651,0.1763347
3652,0.0140042
3653,0.04367825
3654,0.22885473
3655,0.039157555
3656,0.018203756
3657,0.41660506
3658,0.14344
3659,0.0045202235
3660,0.006665451
3661,0.18442601
3662,0.052642148
3663,0.15340622
3664,0.0045774695
3665,0.026153814
3666,0.031238072
3667,0.02107066
3668,0.0169327
3669,0.05936021
3670,0.0036751234
3671,0.09467901
3672,0.002574338
3673,0.17224768
3674,0.28869933
3675,0.08630477
3676,0.13224947
3677,0.0048804427
3678,0.028780475
3679,0.1446546
3680,0.060606048
3681,0.0018037235
3682,0.08551079
3683,0.0012132608
3684,0.007100149
3685,0.123905286
3686,0.07346523
3687,0.057999868
3688,0.0248291
3689,0.4983332
3690,0.049458865
3691,0.020412676
3692,0.02014202
3693,0.004645216
3694,0.06855498
3695,0.0143532315
3696,0.012356596
3697,0.0015797429
3698,0.015815014
3699,0.041309077
3700,0.028712012
3701,0.11991603
3702,0.0048209336
3703,0.064130165
3704,0.06228817
3705,0.0024154624
3706,0.047911577
3707,0.010949849
3708,0.028230777
3709,0.026664956
3710,0.26694933
3711,0.027051687
3712,0.03811745
3713,0.025547449
3714,0.0032129746
3715,0.008558473
3716,0.6872017
3717,0.03414015
3718,0.0032391578
3719,0.0014168412
3720,0.021397905
3721,0.001995382
3722,0.074866004
3723,0.010430522
3724,0.03515887
3725,0.1928665
3726,0.028436074
3727,0.06339498
3728,0.107974954
3729,0.18256645
3730,0.026300468
3731,0.08728362
3732,0.010426
3733,0.0034818884
3734,0.22570136
3735,0.03564351
3736,0.0030420956
3737,0.0243839
3738,0.08235727
3739,0.0782558
3740,0.10908569
3741,0.009984913
3742,0.27253604
3743,0.06688627
3744,0.028851146
3745,0.03697425
3746,0.002277401
3747,0.013269029
3748,0.0048599653
3749,0.0017005629
3750,0.030022832
3751,0.01069116
3752,0.06664593
3753,0.02932787
3754,0.0035191702
3755,0.004073928
3756,0.40088606
3757,0.001834287
3758,0.019112479
3759,0.016603801
3760,0.026656818
3761,0.0017946715
3762,0.011404207
3763,0.13307136
3764,0.034661766
3765,0.025808776
3766,0.0059501156
3767,0.0039643655
3768,0.01661685
3769,0.06873929
3770,0.003600194
3771,0.0012123379
3772,0.009076928
3773,0.0114829475
3774,0.09285473
3775,0.04325568
3776,0.0014662846
3777,0.014006952
3778,0.0952259
3779,0.33236164
3780,0.0231122
3781,0.1216518
3782,0.05453903
3783,0.031149695
3784,0.06290707
3785,0.09603629
3786,0.021951964
3787,0.90067
3788,0.6853515
3789,0.029872717
3790,0.025175063
3791,0.030014906
3792,0.04210492
3793,0.10029083
3794,0.007660182
3795,0.18932942
3796,0.05092223
3797,0.006579008
3798,0.92649204
3799,0.040676065
3800,0.15334411
3801,0.056611292
3802,0.034548264
3803,0.004257222
3804,0.043508124
3805,0.010017244
3806,0.110157974
3807,0.046318054
3808,0.10718205
3809,0.0042585684
3810,0.002365334
3811,0.011388923
3812,0.07891365
3813,0.012932319
3814,0.012521946
3815,0.15976006
3816,0.045349255
3817,0.011104484
3818,0.0029602114
3819,0.021787908
3820,0.07221631
3821,0.0021482438
3822,0.055445373
3823,0.045121744
3824,0.019198477
3825,0.028052969
3826,0.0034247392
3827,0.06820288
3828,0.052705355
3829,0.057407815
3830,0.0016880205
3831,0.0056970054
3832,0.22081476
3833,0.018249612
3834,0.019373288
3835,0.13994534
3836,0.7871303
3837,0.0017447284
3838,0.09772791
3839,0.023783384
3840,0.011599417
3841,0.016036948
3842,0.095545776
3843,0.09641848
3844,0.005936951
3845,0.018540854
3846,0.07229654
3847,0.0015777579
3848,0.038713966
3849,0.85495925
3850,0.031987157
3851,0.017938526
3852,0.030814383
3853,0.086838074
3854,0.081889525
3855,0.032390464
3856,0.024675468
3857,0.00729794
3858,0.0030820584
3859,0.062115647
3860,0.011356846
3861,0.08312169
3862,0.72701067
3863,0.1067678
3864,0.022215296
3865,0.004921733
3866,0.008472263
3867,0.14117798
3868,0.049061645
3869,0.038471792
3870,0.015587422
3871,0.046907116
3872,0.034779258
3873,0.0020183944
3874,0.0059889844
3875,0.022045754
3876,0.09802712
3877,0.2136938
3878,0.001806835
3879,0.16796221
3880,0.06458708
3881,0.0643773
3882,0.0023164053
3883,0.0045787604
3884,0.030700952
3885,0.00945009
3886,0.052075416
3887,0.0014866904
3888,0.036756497
3889,0.026357789
3890,0.17677642
3891,0.0563136
3892,0.008462579
3893,0.0836342
3894,0.2914447
3895,0.059811268
3896,0.025210127
3897,0.08901603
3898,0.003876827
3899,0.031620402
3900,0.022014357
3901,0.034365438
3902,0.0019698855
3903,0.007046525
3904,0.011853366
3905,0.07408122
3906,0.013412477
3907,0.049471587
3908,0.08998081
3909,0.06896031
3910,0.013977881
3911,0.080600895
3912,0.01858973
3913,0.010131788
3914,0.0948996
3915,0.008524105
3916,0.0349971
3917,0.38785017
3918,0.039436612
3919,0.46681586
3920,0.10045166
3921,0.022957435
3922,0.576685
3923,0.0019950373
3924,0.24396029
3925,0.0017250295
3926,0.0035558292
3927,0.13761197
3928,0.14360946
3929,0.047594443
3930,0.032665752
3931,0.019456381
3932,0.02124409
3933,0.035577253
3934,0.01146738
3935,0.013000247
3936,0.008805593
3937,0.03188633
3938,0.011543668
3939,0.024345035
3940,0.17805998
3941,0.062916614
3942,0.028634394
3943,0.115784764
3944,0.009022654
3945,0.045709554
3946,0.036740977
3947,0.023149636
3948,0.010073901
3949,0.0455599
3950,0.036509205
3951,0.006566034
3952,0.0040911403
3953,0.15540192
3954,0.89678186
3955,0.014597304
3956,0.011494141
3957,0.0018282101
3958,0.0016523147
3959,0.07195024
3960,0.0030834677
3961,0.024198608
3962,0.0060388753
3963,0.021975523
3964,0.0014204767
3965,0.2819671
3966,0.18729311
3967,0.013115036
3968,0.11049171
3969,0.010088096
3970,0.18823743
3971,0.039624777
3972,0.06464053
3973,0.0019758644
3974,0.00238871
3975,0.00905523
3976,0.039615493
3977,0.005888662
3978,0.017100764
3979,0.06402271
3980,0.11035578
3981,0.004616925
3982,0.022071732
3983,0.07709746
3984,0.06548072
3985,0.043487154
3986,0.070477344
3987,0.106299005
3988,0.0033275492
3989,0.01464805
3990,0.24311091
3991,0.0016780588
3992,0.16120441
3993,0.009220598
3994,0.008537688
3995,0.0032987203
3996,0.08098443
3997,0.005700743
3998,0.006870408
3999,0.002233595
4000,0.024748163
4001,0.055979986
4002,0.01975646
4003,0.12318127
4004,0.014339181
4005,0.13282011
4006,0.029902777
4007,0.013222331
4008,0.12298731
4009,0.034163076
4010,0.0043288544
4011,0.24837443
4012,0.045559198
4013,0.005702324
4014,0.021397991
4015,0.031392027
4016,0.08716221
4017,0.051189933
4018,0.06459354
4019,0.013501205
4020,0.24229188
4021,0.017270094
4022,0.015796892
4023,0.007235565
4024,0.19696343
4025,0.017041499
4026,0.077440396
4027,0.007913979
4028,0.001734345
4029,0.002075657
4030,0.011833594
4031,0.020921076
4032,0.034198865
4033,0.00078880956
4034,0.008657063
4035,0.07324807
4036,0.0102101965
4037,0.008654313
4038,0.0018407748
4039,0.05396704
4040,0.021231141
4041,0.0024154624
4042,0.001863175
4043,0.0072148377
4044,0.004001882
4045,0.008750139
4046,0.011067634
4047,0.050189067
4048,0.0022980461
4049,0.0032811938
4050,0.029302064
4051,0.028366309
4052,0.006566775
4053,0.016081063
4054,0.0489703
4055,0.5583019
4056,0.08613715
4057,0.061246473
4058,0.0070704636
4059,0.11269908
4060,0.06769527
4061,0.005635671
4062,0.07191776
4063,0.027911317
4064,0.014164115
4065,0.0017109758
4066,0.03580326
4067,0.037951175
4068,0.012687228
4069,0.21531521
4070,0.056520537
4071,0.06997417
4072,0.03585765
4073,0.12988678
4074,0.010776655
4075,0.026881345
4076,0.025040872
4077,0.10063431
4078,0.47842017
4079,0.07676896
4080,0.08291491
4081,0.0104818735
4082,0.20999373
4083,0.010928593
4084,0.04595034
4085,0.009589977
4086,0.11735332
4087,0.8241979
4088,0.14440712
4089,0.038986877
4090,0.01716002
4091,0.04073765
4092,0.0072317366
4093,0.0060667708
4094,0.08357001
4095,0.01394521
4096,0.0017995525
4097,0.0843033
4098,0.0021717222
4099,0.023607563
4100,0.0021634735
4101,0.010449592
4102,0.020803377
4103,0.023386426
4104,0.0020539323
4105,0.08839133
4106,0.19357485
4107,0.06922325
4108,0.92356795
4109,0.01965194
4110,0.012690179
4111,0.012521669
4112,0.022549024
4113,0.0112995
4114,0.5368726
4115,0.12385427
4116,0.008032273
4117,0.08103023
4118,0.06569437
4119,0.009122875
4120,0.620837
4121,0.032525007
4122,0.15404163
4123,0.024986325
4124,0.06421476
4125,0.04785284
4126,0.03390581
4127,0.045353398
4128,0.02075725
4129,0.045608707
4130,0.5041593
4131,0.007103544
4132,0.030637216
4133,0.14911178
4134,0.13121605
4135,0.3250022
4136,0.100865886
4137,0.036267098
4138,0.052434884
4139,0.098573186
4140,0.016408395
4141,0.7348104
4142,0.031456936
4143,0.09908731
4144,0.003246786
4145,0.0013087048
4146,0.018851519
4147,0.0047884546
4148,0.051429603
4149,0.1358221
4150,0.007851307
4151,0.019566223
4152,0.11045325
4153,0.0021890202
4154,0.03370137
4155,0.0031240361
4156,0.0017509384
4157,0.038682096
4158,0.6875655
4159,0.7055737
4160,0.1645449
4161,0.003056792
4162,0.24023573
4163,0.09469624
4164,0.049841717
4165,0.04165371
4166,0.41687936
4167,0.24161862
4168,0.0017952484
4169,0.020713756
4170,0.0093467245
4171,0.06972653
4172,0.0033019073
4173,0.16553059
4174,0.15937616
4175,0.13532329
4176,0.27034822
4177,0.3956384
4178,0.0034981153
4179,0.09691199
4180,0.007390642
4181,0.057049286
4182,0.021191986
4183,0.08790971
4184,0.8950946
4185,0.028509371
4186,0.025985293
4187,0.9843492
4188,0.09013395
4189,0.114066556
4190,0.08800793
4191,0.17449133
4192,0.027740596
4193,0.01026584
4194,0.0017132432
4195,0.006621581
4196,0.0021219028
4197,0.0067754094
4198,0.029984005
4199,0.012847663
4200,0.10393631
4201,0.002719706
4202,0.031671427
4203,0.017379133
4204,0.025340892
4205,0.0015881934
4206,0.005758445
4207,0.13319318
4208,0.053097498
4209,0.02930567
4210,0.061676044
4211,0.0830273
4212,0.0016451865
4213,0.038092263
4214,0.037607133
4215,0.06246786
4216,0.0021645979
4217,0.005184787
4218,0.04329227
4219,0.014660527
4220,0.002085365
4221,0.0027546028
4222,0.00935616
4223,0.001977741
4224,0.0023553104
4225,0.17336626
4226,0.0667988
4227,0.24661236
4228,0.06457847
4229,0.03592622
4230,0.012821437
4231,0.056020092
4232,0.11405641
4233,0.0760543
4234,0.0019507089
4235,0.056139406
4236,0.20731992
4237,0.19085936
4238,0.11984624
4239,0.12423568
4240,0.14761843
4241,0.0036640218
4242,0.039106514
4243,0.00995473
4244,0.019481858
4245,0.009619041
4246,0.03159885
4247,0.14327131
4248,0.079749726
4249,0.015140694
4250,0.1773536
4251,0.09130934
4252,0.27571547
4253,0.103937946
4254,0.006831104
4255,0.002172266
4256,0.007313069
4257,0.04422031
4258,0.02037159
4259,0.019854296
4260,0.02498561
4261,0.07108444
4262,0.015384218
4263,0.0073993118
4264,0.42112294
4265,0.014084211
4266,0.2116364
4267,0.1814817
4268,0.10831661
4269,0.9616548
4270,0.7069934
4271,0.06982451
4272,0.03062734
4273,0.03780528
4274,0.01279465
4275,0.021923061
4276,0.8117493
4277,0.1502188
4278,0.005172305
4279,0.021958051
4280,0.021594372
4281,0.04618181
4282,0.008949962
4283,0.14011046
4284,0.030575143
4285,0.033128597
4286,0.083271496
4287,0.054962955
4288,0.0354793
4289,0.00576462
4290,0.10624615
4291,0.024439938
4292,0.00938435
4293,0.12889001
4294,0.051631574
4295,0.052800942
4296,0.02327968
4297,0.05088985
4298,0.1620871
4299,0.1020305
4300,0.0027896955
4301,0.02739871
4302,0.053839065
4303,0.036897168
4304,0.04179263
4305,0.008449405
4306,0.022549834
4307,0.05669281
4308,0.54447556
4309,0.0832513
4310,0.0053505595
4311,0.104475446
4312,0.028646035
4313,0.0068181823
4314,0.003678362
4315,0.0023544456
4316,0.008104671
4317,0.016909864
4318,0.05506674
4319,0.058449775
4320,0.14826141
4321,0.2127178
4322,0.015613579
4323,0.048017707
4324,0.026614241
4325,0.08121843
4326,0.018356642
4327,0.03325029
4328,0.0021738922
4329,0.025598602
4330,0.0018381736
4331,0.23520909
4332,0.019086799
4333,0.01867908
4334,0.0042904746
4335,0.004059941
4336,0.038821787
4337,0.14613852
4338,0.0016530275
4339,0.04867952
4340,0.081613705
4341,0.7216812
4342,0.0058091623
4343,0.018776378
4344,0.033466704
4345,0.017383311
4346,0.0054843514
4347,0.047641627
4348,0.81411064
4349,0.0377569
4350,0.14880231
4351,0.06081214
4352,0.006674319
4353,0.03476407
4354,0.006390776
4355,0.07448619
4356,0.0036302097
4357,0.019587498
4358,0.019259674
4359,0.002141496
4360,0.06494326
4361,0.017270328
4362,0.010746674
4363,0.03849592
4364,0.010349263
4365,0.008462651
4366,0.00784857
4367,0.11379811
4368,0.042851504
4369,0.0023809073
4370,0.0022107374
4371,0.012645383
4372,0.03646986
4373,0.365592
4374,0.14582358
4375,0.0022894475
4376,0.050448537
4377,0.04776384
4378,0.109387316
4379,0.032798734
4380,0.009865676
4381,0.0020254008
4382,0.03159502
4383,0.010461418
4384,0.018746605
4385,0.018405067
4386,0.0021911103
4387,0.006185502
4388,0.0560353
4389,0.12577605
4390,0.009619959
4391,0.03908994
4392,0.012725698
4393,0.120587975
4394,0.031424962
4395,0.011013285
4396,0.0032006574
4397,0.1280939
4398,0.025136836
4399,0.04248072
4400,0.017219216
4401,0.05888416
4402,0.06834762
4403,0.0016374377
4404,0.037935812
4405,0.18522085
4406,0.028184611
4407,0.0050553363
4408,0.01051331
4409,0.15494992
4410,0.048914984
4411,0.068150505
4412,0.047834136
4413,0.040909335
4414,0.037864197
4415,0.12838446
4416,0.019234262
4417,0.023610868
4418,0.0014812964
4419,0.04059236
4420,0.0015960885
4421,0.06666718
4422,0.1100098
4423,0.05639598
4424,0.37110296
4425,0.19850546
4426,0.004179756
4427,0.003072325
4428,0.032577373
4429,0.00799267
4430,0.0076637967
4431,0.0060686916
4432,0.071174726
4433,0.05190554
4434,0.009919363
4435,0.065198645
4436,0.05384159
4437,0.0075232172
4438,0.0019857527
4439,0.0072626336
4440,0.28010836
4441,0.03162734
4442,0.019733258
4443,0.08887281
4444,0.0050397296
4445,0.109314665
4446,0.013962129
4447,0.007881343
4448,0.0054796827
4449,0.04757335
4450,0.16524716
4451,0.029247455
4452,0.012626358
4453,0.03752204
4454,0.0036094994
4455,0.033737753
4456,0.033771545
4457,0.10800088
4458,0.2017734
4459,0.042145517
4460,0.2526993
4461,0.091266856
4462,0.85500646
4463,0.024733279
4464,0.17385894
4465,0.046083946
4466,0.08056555
4467,0.05627332
4468,0.00937808
4469,0.0014784384
4470,0.11514887
4471,0.038819704
4472,0.030142726
4473,0.16162792
4474,0.04957463
4475,0.001642183
4476,0.0036765593
4477,0.16252662
4478,0.058711067
4479,0.008588287
4480,0.0016014995
4481,0.035487663
4482,0.5918039
4483,0.060322624
4484,0.043048162
4485,0.060147684
4486,0.0822344
4487,0.11928077
4488,0.002639405
4489,0.012748513
4490,0.078112684
4491,0.117355935
4492,0.19381872
4493,0.17293628
4494,0.11734732
4495,0.044389956
4496,0.0020123015
4497,0.03782784
4498,0.024019862
4499,0.24248222
4500,0.054781232
4501,0.61430097
4502,0.03657237
4503,0.0046972954
4504,0.008819333
4505,0.0038828515
4506,0.06203421
4507,0.0069481204
4508,0.026198186
4509,0.05499441
4510,0.13945836
4511,0.008150276
4512,0.009069502
4513,0.09939105
4514,0.0017023627
4515,0.008029024
4516,0.008092176
4517,0.00455723
4518,0.35176402
4519,0.0032724196
4520,0.913762
4521,0.03637929
4522,0.0025982056
4523,0.254908
4524,0.028441923
4525,0.12441617
4526,0.0067735156
4527,0.002951065
4528,0.05265762
4529,0.13863942
4530,0.5583404
4531,0.0050670174
4532,0.014592772
4533,0.024765426
4534,0.022211641
4535,0.0019012903
4536,0.019037662
4537,0.004817752
4538,0.015488168
4539,0.0103994915
4540,0.019067055
4541,0.007937739
4542,0.08462855
4543,0.0017378812
4544,0.059211247
4545,0.57540834
4546,0.073694676
4547,0.040859804
4548,0.036622416
4549,0.00126186
4550,0.013025141
4551,0.024891846
4552,0.12431895
4553,0.05560306
4554,0.026388148
4555,0.08884698
4556,0.0036801153
4557,0.018648773
4558,0.6239196
4559,0.100390084
4560,0.028192095
4561,0.16038401
4562,0.1758539
4563,0.5991223
4564,0.116122
4565,0.019404367
4566,0.0018164954
4567,0.024438946
4568,0.015008085
4569,0.14233962
4570,0.1376696
4571,0.15676576
4572,0.0202886
4573,0.88825345
4574,0.015525614
4575,0.00661864
4576,0.4128651
4577,0.023386186
4578,0.004103632
4579,0.027093865
4580,0.091267
4581,0.055503067
